cbsa_name,doy,post,pre,pm25_diff,excess_mort_rate,pop,excess_mort
"Sacramento--Roseville--Arden-Arcade, CA",242,36.325,7.9450980392156865,28.379901960784316,19.298333333333336,0.426781,8.236161998333335
"Sacramento--Roseville--Arden-Arcade, CA",243,51.25,8.382352941176471,42.86764705882353,29.150000000000002,0.426781,12.440666150000002
"Sacramento--Roseville--Arden-Arcade, CA",244,55.975,13.862264150943396,42.112735849056605,28.636660377358492,0.426781,12.221582552509435
"Sacramento--Roseville--Arden-Arcade, CA",245,32.85,12.708333333333334,20.141666666666666,13.696333333333333,0.426781,5.8453348363333335
"Sacramento--Roseville--Arden-Arcade, CA",246,17.15,11.855357142857143,5.294642857142856,3.6003571428571424,0.426781,1.5365640217857142
"Sacramento--Roseville--Arden-Arcade, CA",247,16.475,16.496491228070177,-0.02149122807017534,-0.014614035087719232,0.426781,-0.006236992508771902
"Sacramento--Roseville--Arden-Arcade, CA",248,20.775,10.328,10.447,7.10396,0.426781,3.0318351527600003
"Sacramento--Roseville--Arden-Arcade, CA",249,35.175,8.015094339622642,27.159905660377355,18.468735849056603,0.426781,7.882105554396227
"Sacramento--Roseville--Arden-Arcade, CA",250,47.65,9.744,37.906,25.77608,0.426781,11.00074119848
"Sacramento--Roseville--Arden-Arcade, CA",251,35.675,9.504444444444445,26.170555555555552,17.795977777777775,0.426781,7.594985191977777
"Sacramento--Roseville--Arden-Arcade, CA",252,58.725,8.767307692307693,49.95769230769231,33.97123076923077,0.426781,14.498275838923078
"Sacramento--Roseville--Arden-Arcade, CA",253,38.550000000000004,9.419298245614035,29.130701754385967,19.808877192982457,0.426781,8.454052417298247
"Sacramento--Roseville--Arden-Arcade, CA",254,47,8.907692307692308,38.09230769230769,25.902769230769234,0.426781,11.054809755076924
"Sacramento--Roseville--Arden-Arcade, CA",255,136.225,10.185454545454546,126.03954545454545,85.70689090909092,0.426781,36.578072609072734
"Sacramento--Roseville--Arden-Arcade, CA",256,120.625,11.871153846153845,108.75384615384615,73.95261538461538,0.426781,31.56157114646154
"Sacramento--Roseville--Arden-Arcade, CA",257,125.85,7.910638297872341,117.93936170212766,80.19876595744681,0.426781,34.22730953408511
"Sacramento--Roseville--Arden-Arcade, CA",258,87.45,6.194545454545454,81.25545454545455,55.2537090909091,0.426781,23.581233219527277
"Sacramento--Roseville--Arden-Arcade, CA",259,39.7,7.870175438596491,31.829824561403512,21.64428070175439,0.426781,9.23736776217544
"San Francisco-Oakland-Hayward, CA",214,3.6363636363636362,5.726530612244898,-2.0901669758812615,-1.4213135435992579,1.48315,-2.108021182189239
"San Francisco-Oakland-Hayward, CA",215,4.590909090909091,7.670833333333333,-3.0799242424242426,-2.094348484848485,1.48315,-3.1062329553030303
"San Francisco-Oakland-Hayward, CA",216,6.154545454545454,7.719230769230769,-1.564685314685315,-1.0639860139860142,1.48315,-1.5780508566433569
"San Francisco-Oakland-Hayward, CA",217,5.9,6.148,-0.24799999999999933,-0.16863999999999957,1.48315,-0.25011841599999934
"San Francisco-Oakland-Hayward, CA",218,6.363636363636363,8.475510204081633,-2.11187384044527,-1.4360742115027836,1.48315,-2.129913466790353
"San Francisco-Oakland-Hayward, CA",219,6.109090909090909,9.61,-3.50090909090909,-2.3806181818181815,1.48315,-3.5308138563636358
"San Francisco-Oakland-Hayward, CA",220,10.009090909090908,8.296,1.7130909090909086,1.1649018181818178,1.48315,1.727724131636363
"San Francisco-Oakland-Hayward, CA",221,9.218181818181819,7.066,2.152181818181819,1.463483636363637,1.48315,2.170565755272728
"San Francisco-Oakland-Hayward, CA",222,7.0181818181818185,5.950980392156863,1.0672014260249556,0.7256969696969698,1.48315,1.0763174606060608
"San Francisco-Oakland-Hayward, CA",223,6.7,6.43,0.27000000000000046,0.18360000000000032,1.48315,0.2723063400000005
"San Francisco-Oakland-Hayward, CA",224,5.49,8.528,-3.0380000000000003,-2.06584,1.48315,-3.063950596
"San Francisco-Oakland-Hayward, CA",225,4.972727272727273,6.598076923076923,-1.6253496503496505,-1.1052377622377625,1.48315,-1.6392333870629374
"San Francisco-Oakland-Hayward, CA",226,10.345454545454546,7.373076923076923,2.972377622377623,2.0212167832167838,1.48315,2.997767672027973
"San Francisco-Oakland-Hayward, CA",227,9.12,12.705882352941178,-3.5858823529411783,-2.4384000000000015,1.48315,-3.616512960000002
"San Francisco-Oakland-Hayward, CA",228,10.51,15.77450980392157,-5.26450980392157,-3.5798666666666676,1.48315,-5.309479246666668
"San Francisco-Oakland-Hayward, CA",229,12.32,12.705882352941176,-0.38588235294117545,-0.2623999999999993,1.48315,-0.38917855999999895
"San Francisco-Oakland-Hayward, CA",230,7.7727272727272725,11.2,-3.427272727272727,-2.3305454545454545,1.48315,-3.456548490909091
"San Francisco-Oakland-Hayward, CA",231,14.327272727272728,11.059615384615384,3.267657342657344,2.2220069930069943,1.48315,3.2955696716783236
"San Francisco-Oakland-Hayward, CA",232,36.972727272727276,12.205769230769231,24.766958041958045,16.84153146853147,1.48315,24.97851739755245
"San Francisco-Oakland-Hayward, CA",233,31.745454545454546,9.046,22.699454545454547,15.435629090909092,1.48315,22.89335328618182
"San Francisco-Oakland-Hayward, CA",234,35.26,11.767924528301887,23.49207547169811,15.974611320754716,1.48315,23.692744780377357
